,Florida,California,Texas,New York,Virginia,Arizona,Massachusetts,Utah,the District of Columbia,Washington,Colorado,Michigan,Connecticut,New Jersey,Nevada,Pennsylvania,Missouri,Maine,South Carolina,Maryland,North Carolina,Minnesota,Indiana,Georgia,Illinois,New Hampshire,Iowa,Hawaii,Idaho,Tennessee,New Mexico,Mississippi,Ohio,Kansas,Oregon,Montana,Alabama,West Virginia,Vermont,Wisconsin,Rhode Island,North Dakota,Louisiana,Wyoming,Arkansas,Oklahoma,Kentucky,Alaska,Nebraska,Delaware,South Dakota
2015-05-01,177382.00360692575,406325.8474645743,164052.38883225087,269130.9533636293,234906.34094276288,198625.41149730832,334566.98141083436,232396.87785364324,466636.13234663307,267843.3845347683,278648.44746302016,122372.59060740894,233679.29445903993,295951.73894441867,204921.82648505908,157293.81162911354,130449.65626584756,180678.44846273275,152514.16645927363,270432.67011000396,159744.7220311679,188369.5316589711,119254.66160908889,152299.23681584754,159550.56037012918,220825.17133930078,130409.04560845105,498935.24593472434,182943.84113051053,149896.67367545023,167430.37381183534,124141.52530611987,117083.80844837596,123442.63565615675,252123.28845278057,206911.81511238296,132943.0635005721,105367.9693549673,227033.33476063286,157914.1950240055,228364.79094181932,214715.00999973342,172123.75560045935,217831.1128454789,125247.19720538818,120516.12539280897,116399.70139801461,266450.9084396446,137860.3155811924,232712.44221091585,165800.15386766184
2015-06-01,178645.62734863968,408529.64840847446,165136.72925113424,270009.9866128007,235370.8825491479,199991.21942720158,335667.5945361699,234098.1593401801,468830.79193467693,269726.50040093076,281292.3626207023,123313.0464382004,233882.22186734315,296481.59334126435,207036.4442333722,157817.7555940611,131085.54622214436,181659.3990170815,153313.99091238572,270992.099767663,160376.88811653134,189282.08373299058,119821.75070790183,153187.11196338202,160155.93481036893,221889.77132773236,130961.19167565496,500861.0570081982,184213.1498673476,150820.3806144106,167692.45494720453,125059.84638878948,117719.99926227075,123917.74717859733,254015.60626463723,208366.74812085603,133466.56021552833,105843.63638987528,227862.9266078172,158566.00765602806,228917.3978179884,216290.27559134222,172888.40398494116,218902.3988337191,125658.71478118388,120766.65612757586,117011.6469070823,267372.19267142616,138606.59767180055,233386.1576385245,166652.97912669225
2015-07-01,180086.39247864974,410266.2358320118,166264.15313620787,271104.2732533587,235973.51879574542,201430.97428439124,336962.962816329,236012.4283755585,471859.15341039654,271719.5331797099,284074.4561053864,124106.44095241581,234199.95516827833,297239.1734732322,209226.07426109255,158441.54632448545,131787.45838633258,182724.92821520436,154138.64959077173,271593.8127975269,161047.30926559627,190077.32949943902,120332.28319249244,154164.294563207,160803.34609792885,222968.4696001152,131349.83396201034,503456.6572090999,185451.18324415665,151798.49803087566,167910.62862594452,126024.55898058217,118380.51725258892,124396.43809084217,256169.88872705455,209699.2802160286,133821.77592861615,106249.41809613828,228614.93061944775,159060.72695554918,229784.676984807,217435.44971060692,173447.82964092187,220295.70757821653,126150.46066984713,121012.8684212775,117535.33814416347,268407.5929383806,139263.50571608028,234324.0055230262,167330.18482617507
2015-08-01,181611.6859756737,411430.0679916805,167440.34927294674,272416.9001300039,236712.6500993015,202909.04961432624,338667.4635963104,238239.83451672003,475352.8798248291,273746.4078050494,287017.7895196299,124842.35459339933,234523.8331177797,298202.94740222517,211079.11784978758,159158.2129143765,132559.17360307183,183705.5715541785,154947.5996062548,272171.5435512034,161743.85795602735,190866.50133101377,120886.91717208111,155178.1764739194,161381.26700878472,224228.78114432632,131909.7017232332,506501.1797627891,186637.41732480665,152714.67020510635,168170.83242682353,127022.77943195631,119075.93169311532,125038.21716754157,258648.64847099,211051.55404135873,134151.3836091354,106644.13193912664,229152.90090891195,159507.79036974587,230893.20307827645,218394.43075404377,173731.8907444942,221846.18806155713,126841.76254606912,121270.2365393965,118133.62497931952,269573.3598609463,140051.79808667998,235554.0907437573,168129.07138845688
2015-09-01,183270.91985226865,412425.5393434388,168639.67025892812,274152.87914880295,237561.27531961526,204568.27104627326,340865.73415794666,240509.43430708186,479298.2690687058,276073.48927084607,290117.21974662266,125574.66994722215,234949.81715399295,299605.7957049425,212700.14445203738,159859.88335112543,133361.60714457405,184759.23534355234,155751.7821479844,272926.02797895897,162497.83940496406,191778.81858387715,121333.79042588214,156252.25457662047,162052.08438978586,225566.5418945794,132483.45868429515,510564.522589624,187898.48794799906,153668.33982588103,168647.76584874344,128128.26169354399,119730.49348319833,125751.91523503448,261362.16854368467,212440.84946775553,134441.76984333163,107208.52479437714,229688.11318703598,159930.68652505512,232238.22713459717,219126.00721796905,174245.11817159687,223441.24081572564,127566.82229118755,121757.78645035734,118697.53087659564,271377.47318065184,140826.62839671885,236729.2313243909,169003.77731978844
2015-10-01,185004.73957267046,413652.63196809776,169848.10966389507,276030.3726418587,238472.93679021974,206270.0678709057,343130.2450338222,242693.46043472856,483203.81867420365,278616.4335167329,293032.41079257295,126330.5435590846,235363.93887676994,301268.11824519373,214140.7141359445,160389.45556118785,134137.97606150236,185885.90885921664,156664.89992750614,273758.47158769995,163312.5119507237,192790.5349895438,121766.88610332437,157281.24198108807,162985.43563078318,226933.21580750457,133160.93361532423,514652.6702351139,189105.3169413143,154682.67812202394,169134.30225561158,128981.27159731777,120341.84425144014,126554.64433163554,264456.886338139,213840.50607626908,134847.14900682474,108010.0135231222,230190.78817179214,160557.94659024608,233593.44253618256,219995.84231224525,175071.06272351203,224639.27509268024,128422.17060609539,122084.344305643,119263.84785228506,272783.1763269054,141682.64888490998,237615.84607230502,169984.66533378864
2015-11-01,186676.53051331895,414676.77699923347,170912.30944847898,277564.6172607398,239257.84151373323,207996.54281257652,345169.0499993624,244643.18609843185,487018.6508999591,281455.02293372696,295846.9895167626,126955.47365542305,235767.78448224033,302727.4352928402,215858.94084888467,160657.2135765165,134721.56829690735,186870.59285117616,157531.0585041926,274735.43267823313,164018.37153250384,193825.9081837275,121996.29260186997,158200.14579788325,163874.1074554144,228039.42243082143,133775.9821848955,517654.7311233753,190026.56196240752,155635.35529418135,169327.5457361967,129267.63497896423,120712.03465469329,127159.585370126,267529.24543645687,215159.05258181226,135224.3660737729,108637.74966420485,230232.22031725597,161206.4705176636,235103.52970589578,220655.74893049744,175905.09981390843,225458.41094407593,129070.82773189346,122083.33412153256,119631.73022518792,273855.6738788346,142323.88986652571,238130.74171445356,170647.74201823512
2015-12-01,188228.68595361998,415610.91367601673,172016.01905557842,278808.02735793026,240051.95829019774,209618.340496343,347299.8370502353,246645.5453508898,489937.04969227756,284613.6104498524,298592.676018032,127628.57812512701,235951.06018141063,303982.0411232935,217374.98227521058,161013.19767964605,135411.28313905527,187653.85871185514,158463.4654642483,275838.98685903184,164825.16397388282,195054.42687929483,122389.99970452498,159124.87166590473,164736.4144841466,229031.7734542404,134638.2368758846,519039.8795420505,190957.68535408843,156640.38638178023,169499.38015164787,129352.49662167917,121175.25164723875,127842.27488655575,270908.7355140908,216417.3507553766,135766.03406714436,108913.6559333375,230227.52541381176,162134.84024361928,236637.79899357946,221779.21288837361,177044.27278788338,225837.03669977825,129716.8298630137,121728.02813791139,120135.55031879882,274305.81025485665,143122.66529583256,238677.8257204291,171405.2393593739
2016-01-01,189659.40545608025,418705.6793750722,173197.91921633392,279687.84741924953,240927.63840850268,211609.66122866524,349564.20987425867,248798.68479328006,491769.5335184306,288074.45445466856,301417.2609766827,128490.513816585,236217.1630213703,304895.78946751147,218866.53415824016,161497.38262216613,136200.2430658159,188159.76790835347,159421.05419533627,276999.5559242508,165742.22682405286,196499.9969785042,122856.05283387429,160148.11159729213,165564.99721221265,229831.56023469442,135613.9105025326,520675.1678157482,192330.32183059418,157681.31579826344,169661.50231663825,129591.48870085609,121798.85358009062,128429.51252752158,274164.7950036766,217624.39528229553,136373.45266685786,109133.35026446129,230114.32526397004,163105.3181928619,238188.53518171477,222476.65048477202,177919.63986560443,226187.76708639556,130418.54481005653,121662.97856977938,120701.96910256082,274520.23867708613,143952.14547694926,239691.3348713361,172164.63611328887
2016-02-01,191015.58861554335,423911.94840480183,174430.80867255165,280375.1854393257,241658.11663345795,213484.1114660609,351617.3718432552,250788.79860764637,493379.8340396026,291341.7093156635,304136.7923878852,129402.45087379968,236222.60664574095,305499.37842244195,220227.45844128518,161993.4398126709,137008.15986263458,188728.72148429047,160287.52782555931,277806.77239452564,166673.39680372874,197964.56574633552,123487.54236629518,161154.0694759046,166458.4883474365,230320.90493847616,136583.14945932289,522829.12117621116,193917.24365096694,158699.07997976654,169975.50411253606,130094.56908550988,122581.49489583688,129004.137302039,277206.4575539148,218720.9516125661,137052.0706936925,109370.50542209293,229987.168087718,163994.17396541472,239408.12253468993,222932.98211080654,178658.59632091553,226656.44720056708,131100.52324475898,122093.12399924174,121319.03621140227,274556.6887842338,144858.61562319766,240813.7026348973,173007.0964288128
2016-03-01,192262.22775234803,429825.99066665355,175339.95515581872,280686.2797818114,241984.99420631127,214947.76023454382,353110.704241716,252358.53623468787,494471.67401527154,294023.1640659692,306800.52107727365,130035.43360552297,236323.9196424789,305676.96297585795,221424.84391538883,162034.37152858792,137441.82486042802,188994.16417975575,160816.88284397192,277936.720625414,167243.60297948378,199200.63692402095,123876.32761968164,161868.29229730603,167074.9572763778,230505.49753419598,137023.2466514707,525592.5716634104,195436.8302893785,159396.10707883103,170232.1010962944,130303.87276817509,123064.58982308452,129234.46228308867,279787.76368222805,219386.92314228823,137399.47407393015,109413.06932529602,229334.33284353398,164561.25283539537,240276.8308577776,222424.61774503006,178682.57324701163,227003.484879673,131463.0101407946,122796.72087217867,121602.4222039514,274172.7709896341,145468.45725193355,241600.6156703056,173444.0894093799
2016-04-01,193582.7141259983,434294.47517031344,176205.00445361552,281242.2444757892,242010.97276491442,215829.62704971072,354663.9630292573,253886.40687476157,495471.7977606251,296367.40836239903,309632.7926047367,130681.9561928683,236250.33866960052,306009.3123706031,222862.82709640768,162027.21214098064,137708.86146054938,189473.9692869815,161251.35437101897,277893.0389183786,167706.82512302618,200360.36150769968,124340.81954144464,162602.6979556674,167643.26240447484,230875.81106301557,137124.35551393675,527599.6057587089,196794.88879120979,159992.37539474043,170696.68123889502,130376.28292889819,123365.17892596003,129361.48873861157,282438.9133309649,219808.96563528452,137747.89281807884,109224.97146080477,228949.52636777904,165177.02901356376,241104.56256830494,221841.2204297587,178774.1847291507,227069.71188995437,131647.68552323338,123500.84073163102,121812.68669915026,274316.6001582922,145955.61428326732,242464.34071619238,173777.0408409195
2016-05-01,194889.4495821218,437258.6111519977,177039.80212070886,282095.2146835747,242040.5631958841,216583.53090004172,356390.6212393292,255615.24360707423,496134.14616341656,298618.1190072577,312420.81942501926,131380.7213338128,236533.9151258153,306587.34650500066,224182.87616534604,162223.15941469875,138064.88513403083,190188.45195208341,161644.7592009683,278078.39560629084,168123.8611344986,201268.13938385595,124848.53538312232,163315.7458048433,168198.37082978524,231784.43054056037,136992.46686020485,529320.5996303166,198290.1863942696,160534.20549672117,171386.44492305108,130485.75976763428,123559.03209703595,129470.90484388002,285277.6167483536,220101.82915468691,137957.9110981687,109002.96195684404,229211.07758975992,165805.53989286834,242239.82145704687,221330.429668932,178834.76400027677,227049.5971847962,131825.11496829448,124074.36992224715,122099.22068154706,274748.93182213715,146343.70093633534,243353.37227899526,174147.28943891043
2016-06-01,196286.36320639806,439877.94173027313,178034.88103224325,283418.0546835684,242331.4692767069,217444.50696692837,358210.18621676374,257600.15999804836,496906.39729703194,300908.0012325133,315043.5212879919,132280.83229642583,236834.3886738238,307442.1265738305,225651.39517438938,162722.76415091715,138637.0532436523,191365.74184344275,162229.30183243626,278762.4854447972,168748.12369911597,202132.88064337336,125520.1988874753,164088.2888109599,168878.45180172203,233030.83204454195,137085.4474458812,530899.0513462881,199840.4591820913,161226.57184467802,172128.98621744898,130892.61582649818,123942.37149990247,129733.08402654297,288122.45413236873,220500.7601638209,138298.013834517,108906.683914015,230207.9381141779,166506.27084815459,243660.21851221658,221219.0434074805,179123.27060845518,227126.53615891087,132168.74757411735,124573.09450417307,122681.85275781929,275374.2852947351,146842.67174749673,244621.38124137887,174673.94676863798
